user_id,source,Категория 
eec54adc82,context, 
400a6d6c8a,other, 
bcfded0a9e,other, 
44bd09d2bc,other, 
4cc0099aca,other, 
e408bbb683,context, 
11ad43e59b,context, 
bae1e90705,other, 
1b1ae7d376,other, 
53b1dcedcd,other, 
a3557a1c81,other, 
073c2d2837,other, 
fdabe89001,other, 
4f94ac182c,context, 
6c56a744ca,None, 
893b45ce27,other, 
30b5dba135,other, 
9b672dab5a,None, 
e2afa7faaf,other, 
2cfc182312,other, 
551b6cb7e1,context, 
c8a00c52c3,other, 
e107070f21,other, 
d2cbb42b75,other, 
bcc04b75a7,other,Бытовая техника
68363ae330,other,Бытовая техника
541848c4f3,other, 
cf04546141,other, 
fa6ae2d2d7,email, 
c232ea7acb,context, 
b8a5e807d4,context,Бытовая техника
79962fac4e,context, 
b1d2645b30,other, 
a3981dac4e,other, 
0adeeb7877,context, 
64ce451494,other, 
13360ed03f,other, 
059153193f,other, 
2a1a6c7a4e,other, 
ef3f7d12ad,other, 
890aa310f3,context, 
d8426e2f19,other, 
5971c1466a,other, 
b7f6a616b7,other, 
7baa98c5af,context, 
ad54138fd5,None, 
a1cdf634b0,other, 
cc3be92aeb,email, 
fe4a7f5cf9,context, 
675a661fd2,other, 
5a724fdbb7,email, 
4a86696403,other, 
efe7815101,other, 
98246946ee,other, 
e6db7c3620,other, 
88cbfa9fbd,other, 
da0dc46c0d,other, 
9debc86c79,other,Бытовая техника
e82ebef249,email, 
b6df4388c5,other, 
c5851f1584,email, 
ad3212ad86,other, 
39af359f39,other, 
a7db43b209,other, 
37b014d89b,other, 
76f740ffc4,other, 
3433874924,other, 
d7b0c3f6c7,other,Электроника
8720cb0c33,other, 
81e2e292fc,context, 
9efb639eb8,other, 
91fe964e18,other, 
4c14023d94,context, 
86723a05d9,context, 
b80c4de731,email, 
53a21127e4,email,Бытовая техника
12f8e39630,email, 
a1593b0449,other, 
7fb4e1ca9c,other, 
ef63080834,email, 
f85aac8451,other, 
3d653b1d8b,context, 
f9f83040a4,other, 
0438fb8040,other,Бытовая техника
ac51a05cd2,other, 
07749cabad,email, 
a93d583f67,other, 
3307ddb208,other, 
b1d2fcd799,other, 
c7366300e8,other, 
3db46d6396,other, 
0a505fa9aa,context, 
7f282cf17e,other, 
ecef4e5f7b,email, 
3bd39e4017,other, 
a8e846ec93,email,Бытовая техника
ae9526c225,context, 
3a4ca4c716,context, 
b2f9708c86,other, 
6624f99fea,other, 
1c246133ba,other, 
952a7fbb74,other, 
c7b600da21,other, 
aedbc34fec,other, 
4d33c896db,other, 
d32868365f,other, 
3ddcdcc3b2,other, 
f968c41ab3,other, 
15690f81c9,context, 
a7601497f4,context, 
2bfe7e5268,context, 
ecec1fdba9,context, 
70fd3effac,other, 
a6457466b1,other, 
406430b9fa,email, 
539d8fd1f5,context, 
d673d8b6f4,other, 
36255f7c00,context, 
1cf29df79a,email, 
5a4789027e,context, 
fc66a7155a,other, 
002899b00b,other, 
18e3e4a0fc,context, 
692fa47bd1,other, 
3d4010584f,other, 
9de1a310b1,context, 
fccae8e67e,other, 
f738bce069,other, 
23f40dfad2,context, 
226399ade7,other,Бытовая техника
44db9cd9ef,other, 
c549aba5b0,context, 
0782e8b4be,context, 
e012f6826f,other, 
ad4d4a7bf9,other, 
2debd35387,other, 
99cd0c5082,other, 
ccae985a1f,other, 
88603c951a,context, 
e097d6b1b6,other,Бытовая техника
4c0c2c0c98,other, 
6607ca5ad2,other, 
a06545dc3d,other, 
735dc5030d,other, 
d2339b3f1f,other, 
0b1ae2fd6a,other, 
365af40382,context, 
d44eb07675,other, 
f5ba3c7b37,context, 
9a37fb434d,other, 
dd3fad0145,context, 
fd9cf32881,other, 
8bf0401a23,other, 
9be91da987,context, 
a6f94206c9,context, 
f3dbcde405,other, 
edf38d7f33,other, 
62290a8590,context, 
f268a32b0b,context, 
fd7e1c90f5,other, 
bda6253aae,other, 
6fb99bf440,email, 
9de6adab9d,other, 
99e0799758,context, 
5e48f3f020,context, 
b8f63904fa,context, 
120ec1a01d,other, 
7cb34c4242,other, 
9a04ceea1c,other, 
8bbee37dc6,context, 
e85b91e494,other, 
34a83cb5fb,other, 
c89fb07ec6,other, 
fed832845d,other, 
39665573c0,other, 
f35e9418b8,other, 
9aaff5f02a,other, 
936317958d,context, 
71f6157031,other,Бытовая техника
3c2fedbb26,other, 
713f52da5d,context, 
75f871367d,other, 
d0e76a9613,context, 
01e40dd389,other, 
33a9f71822,other, 
27c06bea0b,other, 
d43fedce77,other, 
8c5eb39c5a,context, 
f258fb4623,other, 
c3b3a0b7e7,other, 
48dab1ea9d,other, 
0fbc6f2bd4,other, 
0e0a0ba6cd,other, 
125f58a42e,other, 
782ca564c2,other, 
0ead82c44f,other, 
9cea6b09f6,email, 
e24873e5a0,other, 
2d2aa79d00,other, 
232f7840ff,other, 
3e60453ccd,other,Бытовая техника
5c23bf5c78,other, 
f9577429c4,context, 
3ad7606b08,other, 
55749e7c0c,other, 
76be25d44c,other, 
6c6c5c9508,context, 
e78c26ffec,other, 
0c193857ec,context, 
c824c6fb44,other, 
9f099c6c38,other, 
e8a28d568c,other, 
e791126883,other, 
6c12abd07b,other, 
7b25085411,other, 
39c7e9e570,email, 
30c0071903,None, 
4344f9157d,other, 
341ee7f855,context, 
98dc66b8d1,other, 
d6c9c21c6b,context, 
70f9e1d82d,other, 
e37f651d26,context, 
c14aa70cb9,context, 
3e39a9c43e,other, 
93d97a8102,context, 
1766b08175,other, 
21a2874ea4,other, 
044f27a93c,other, 
54baaa2bf7,other, 
7a4fb85e52,other, 
09f74ca29e,other, 
fc59610bb4,other, 
1b8bcffeb8,context, 
dab4080ccf,other, 
0c502cf9d2,other, 
81bd4fc2ed,other,Продукты
7e4a868b04,context, 
b34b8dac9e,other, 
f964ab0321,other, 
6375b1b93f,other, 
94c94d580c,other, 
3e3c2aa231,context, 
29694aeff2,other, 
2edb8891f2,other, 
4c279ca7bf,other, 
36a94fce23,context, 
da7747adb9,email,Досуг
0eb3351e47,other, 
cb8c5eebfe,context, 
c8b8fc5130,other,Бытовая техника
43f8f8b434,other,Строительство и ремонт
54979d8714,other,Товары для животных
bf9d660ae6,other, 
c02f63610a,context, 
a5fd9c60c8,other, 
39945e5dea,context, 
8c9a341649,other, 
f07b2e3dd5,other, 
a6d7664484,other, 
bb0fbd2b17,other, 
a281e54f9d,other, 
ee0c53024e,email, 
ae8700f8ec,other, 
2750d47698,other, 
e2d0cfdc26,context, 
bdf9482440,other, 
e1b084368b,other, 
a73bd5bc0c,other, 
6113a68ddf,other, 
b8b81cd8fc,email, 
563f95e718,other, 
f5c07254f2,other, 
81b22555f1,other, 
d10b22a714,other, 
db8d8d9652,other, 
e56619c228,context, 
c1e77920de,other, 
b29b5c7313,other, 
f03f0d76cc,context, 
a0a8329a6d,other, 
150632e230,other, 
750989591c,other, 
bc274e01be,other, 
5dcc93929b,context, 
998068113e,context, 
486ab4e7f4,context, 
f43e446cea,context, 
6b45eb1d8c,other, 
8ab250f07a,context, 
2921ba126b,context, 
4623041b23,other, 
b40dd5efbb,other, 
85023771e3,other, 
c874af26d1,other, 
898a6d9a12,other, 
390b3f04e3,other, 
e2898444b9,context, 
31d9a09160,other, 
6e93b05dfb,other, 
cff4fb8588,email, 
98b0d113ee,other, 
2453cde091,other, 
48670086db,context, 
d7393dae83,other, 
f4a6478039,context, 
6624346fba,other, 
f96964a1c1,other, 
e0de8611d8,other, 
ad98aa47e7,other, 
4a69bd59c4,other, 
e5829ffab7,other, 
225ae0aeaf,other, 
7a47ba9a1c,other, 
7051789836,other, 
838b98d497,other, 
ccb0b181ab,context, 
ee4b9427e6,other, 
04a47320e5,other, 
e8afcbce0b,other, 
63f3b6e33b,other, 
7fcda97a67,other, 
3de8234280,other, 
dfecbc7509,other, 
dd7cd5f47d,context, 
50d1ad9fdb,context, 
439547641a,other, 
367bd02bc8,other,Продукты
1b684eedb1,other,Электроника
10cb1c38d1,other, 
40826b60b3,context, 
ecabe8f990,other, 
2aa814e76f,other, 
9466a53d33,email, 
5d1d26c452,other, 
d1b1f29655,other, 
fad1a5bc33,other, 
56b3415a9d,email, 
97557dda42,other, 
64f9282138,other, 
835bdf781c,email, 
6c7a31b467,other, 
0d9523cc89,other, 
5725cf4f39,other, 
fae02e5a39,None, 
29861fe893,other, 
b667258045,email, 
cfd3824f7d,context, 
5f005a7f51,other, 
f791f17280,context,Бытовая техника
b6a8fe85f9,context, 
9057619536,context, 
4cce91f00d,other, 
763d1c341a,context, 
d609266bf5,other, 
3086d809d4,other, 
ba25833c18,other, 
eaeebfd4c7,email, 
16ae65e6d5,other, 
9486006de8,other, 
24251101a5,other,Досуг
271d2e16bc,other, 
ce0d6e39d4,other, 
b178727e17,context, 
e36b026e5d,other, 
1c1d6e45c4,context,Строительство и ремонт
0eff130062,other, 
580ea15f25,other, 
64ac260d7c,None, 
b03f1ef18e,other, 
b4a4f8c3a8,other, 
85218564f5,context, 
8d8f57b406,other,Товары для животных
51ac957f9b,email,Электроника
f13be3a52d,other,Строительство и ремонт
004eee8782,other, 
8a335a1a79,other, 
c5b8e546f5,context,Электроника
6b30b070a5,context, 
3e50167902,other, 
60123cd16b,context, 
2ce8aef72b,other, 
ff2ad6e374,context, 
a478807169,context, 
c7777d5f05,context, 
0252ff7616,other, 
31cf98ddf3,other, 
f8d5367674,other, 
0796e1aab1,other, 
f3edff3964,context, 
268eea18b1,other, 
913f5a75ff,other, 
bbeb1026d3,context, 
62c4d1db53,other, 
269fb62d32,other, 
9c74b3a075,email, 
b0684d3e9c,other, 
a3d824382b,other, 
c125885664,other, 
d01acfd5dd,context, 
395d0792e2,other,Электроника
dca02a84e7,other,Электроника
3403cb7dc7,other, 
6b900af3d8,email, 
c735c1ab0b,context, 
59bdb289f8,other,Электроника
9cadf20756,other, 
2c4c9a9ba4,other, 
bbc6036c24,other, 
9e3aefcd94,other, 
46cb0e0760,context, 
cca4144069,other, 
788a333a99,context, 
d74e3aa626,other, 
10daa82d42,other,Бытовая техника
4677680344,other, 
5bac0834de,context, 
5ecf6934f2,other, 
4affbf1884,other, 
77d5073728,other, 
befe4666e7,context, 
1992a3c224,other,Бытовая техника
2890011704,email, 
e14297d688,email,Бытовая техника
3bd84d9c2a,email, 
d95a357cd6,other, 
badd50f205,email, 
c70dd0b6d3,other, 
7ff0e56005,other, 
78585efa9a,other, 
24d7c54364,other, 
b48e866815,other, 
698013beb8,context, 
bec1d72ef0,other, 
d4358e1c16,other, 
47b00c6521,other, 
13ad4c5c39,other, 
dc5d5be804,context, 
a48901d852,context, 
a6842aae37,other, 
fdb7b72273,other, 
37d28f958a,other, 
e5c1f5a479,context, 
1d2097c4e0,other, 
2fb97ff72a,context, 
31e26cec06,other, 
73e32d31bc,other, 
dfc6b5cf97,email, 
cc9b650f70,context, 
fbd9e2555d,other, 
d5da00b035,other, 
0021622066,other, 
d731dd6ed2,other, 
50d6b66b91,other, 
f78da85fb1,other, 
bcdf1ae60b,other, 
83fe0af5a6,other, 
b667b27230,context, 
385cf4c7b7,other, 
d3d0acf1e5,other, 
1abd549791,other, 
1cebc1e865,context, 
cc3fa47d50,context, 
d2c1450095,other, 
d2f015ea79,other, 
7821124753,other, 
98d78e564d,context, 
3f43346ccb,other, 
b5166b2f01,other, 
4b31717610,other, 
fa263e31a1,other, 
728bab18a9,other, 
b6d77b11a8,other, 
f0b60fccbf,other,Бытовая техника
a201eb7491,other, 
0f8bf64a8c,context, 
8bc3c0326b,other, 
2ac6606399,other, 
682f9b9c34,other, 
be7e87628c,other, 
44688cbc59,other, 
8224bb9fb0,other, 
eebd8ffafd,other, 
6788c160eb,context, 
a65771745b,other,Продукты
155361ddd5,None, 
449eeb6155,other, 
aa4c69b578,email,Строительство и ремонт
5f766272c3,other, 
a42f287895,other, 
d94a07fde3,other, 
5516b4a88c,other, 
a60c69db2a,other,Бытовая техника
4122fa885d,context, 
4d71ee15d0,other,Электроника
10368b0dba,other, 
ba28f44474,other, 
80fd7493d1,other, 
0f8535aee3,email, 
3be38d2cff,other, 
672f053c1e,context, 
7b033e1883,other, 
ebb2e318ce,other, 
82951268c7,context,Электроника
614d0c4872,context, 
f62a465dfc,other, 
d6f9bb1af2,other, 
15dd3d0529,context, 
94302247c6,context,Бытовая техника
3b8dbfa38a,other, 
f5b7bef336,other, 
14365dd771,context, 
2def9fe0b0,other,Электроника
b981c733ba,other, 
43711052d8,other, 
ec94e2b80c,other, 
fd9b0678d9,other, 
94f6764b8e,other, 
d078baeaec,context, 
895fb3f2a5,other, 
5995c927fd,other, 
450787266d,other,Электроника
c3a66f8613,context, 
770c2606a4,other, 
4ea7482be5,other, 
2a655f59c2,other, 
b7407e07c2,context, 
4ab92f5a5b,other, 
2b36b09459,context, 
ec81eb76a7,email, 
c7183b9435,context, 
e2d21c7bd2,other, 
549d92762e,other, 
2a4a8be143,context,Электроника
dbb37f8a9d,other, 
93ba9f9afd,other, 
07d406144b,other, 
be907830ce,other, 
daca2ecae1,other, 
5bd2293f7d,context, 
b45e4f3355,other,Электроника
6b9fceb897,context, 
997d31a67d,context, 
6b4d2a4c29,other, 
ca91953f5e,context, 
7f3d0b061d,context, 
42bcd4db17,context, 
404a16f545,other, 
d67bc954be,other, 
4add5ab909,other, 
0709b72915,other, 
6bdbd5dcff,other, 
1a18e4de55,context, 
d96810d392,other, 
765ea49e0b,other, 
1705f6efee,other, 
611e5f7238,context, 
2ab3448717,other, 
9e0c130e53,other, 
ed5c36eb10,other, 
854b4ced6c,other, 
756aa68b83,other, 
3595f4548f,email, 
4246ef0b3f,other, 
9472c8557b,other, 
f9b4cabfc5,email, 
903b7461af,context, 
78f3b45320,other, 
0fca6fc6d4,other, 
390f6abd83,other, 
a9a4cfc92f,other, 
9b70a8cf4d,other, 
7e1bb20667,other, 
ef02e47fb3,other, 
76c66b7c20,other, 
351e095f01,other, 
f06bcacb2e,context, 
111194841f,context, 
46df14bfef,other, 
aad438d6ea,context, 
d5a3201bd4,email, 
000904ff45,other, 
acdf63dd4c,other, 
cf66765884,email, 
b20d6f8723,context, 
66156a0804,other, 
831793a872,other, 
f77f5be11a,other, 
ece5f6e9a4,other, 
2f7bc1907f,context, 
6b7849e11d,context, 
5c8d368aed,other, 
055cb3a9ff,context, 
d2a074e56c,other, 
55cc3fbeed,other, 
5d186594b0,other,Товары для животных
483b30b2dc,other, 
36780d9082,other, 
b25c9aa7cc,other, 
ccfba26ec4,context, 
59dfe50fe3,other, 
163cb83e71,other, 
4d46303277,context, 
1bd502b4ea,other, 
1ec82bee86,context, 
9b42a386fd,other, 
191b96ee51,context, 
e45a622d02,context, 
a98e8000f1,other, 
82b828983b,context, 
015adeb03e,context, 
7ccf45e53f,context, 
9d62cfaf52,other, 
40812d77a1,other, 
6e45c2562e,email, 
2ad1888b1b,context, 
1292d2b128,other, 
aa92fca7c5,other, 
b285d1590d,email, 
30835c8fc6,other, 
87373906be,context, 
55417594a7,other, 
be1338213b,email, 
39762eff47,other, 
c3a8288a9d,other, 
57744ee356,other, 
f6bd6ae121,other, 
92e23e8d67,other, 
5472366e65,other, 
9334113748,other, 
187b210190,context, 
1c024f70b6,other, 
c070a713f0,other, 
9c6cec41ff,other, 
f48b4edade,other, 
2354c8954b,other, 
d5efc61953,other, 
f31c2b7da6,other, 
8c09855c97,context, 
0e5165dd5e,other, 
7887bb8de4,email, 
9356085007,other, 
2bd65b79c9,other, 
b2752e2893,context, 
ce9b093534,other, 
2109c39834,other, 
5870d6a1fe,other, 
1a8ac0956a,email,Бытовая техника
8ac55de654,other, 
9250505800,context, 
8b29e074d9,other, 
0839986f71,email,Электроника
1e698ee9a5,email, 
29b3fb91c4,other, 
4085e4db7d,other, 
313906984d,email, 
92372a9c7d,other, 
1c96ef7dbe,other, 
97bbeb1a42,context, 
1ed38496a7,context, 
297159ca37,email, 
9014879180,None,Бытовая техника
5716956529,other, 
4b768c0fee,other, 
09a20d71b5,context, 
1a30f4cfeb,other, 
f73a8569ec,context,Электроника
a7e4e72c02,other, 
060fee6816,context, 
17a73ba1ef,other, 
7bdeb3051f,context, 
9a9e258310,other,Продукты
4541ba7961,other, 
77848a4246,other, 
84c56f4ef9,context, 
9191962e03,other, 
5755b6c448,context, 
01f485ccae,other, 
2057382ac5,other, 
292357d151,other, 
25c7fb9aa1,None, 
11123b2dfe,other, 
aefdab129c,other, 
42fe102e05,context, 
0e14349183,context, 
4ea45046c8,None, 
0ee29b0a9d,context, 
44b1b65048,other, 
47571db757,other, 
10f30b009d,other, 
55cbc2ec1a,other, 
edd49991be,context, 
ddd470dab7,other,Строительство и ремонт
9cb377ef00,other, 
acd448295f,other, 
3fd51f3892,other, 
c887517e60,context, 
0bba2c13dc,context, 
4322341920,other,Электроника
9590ab4116,other, 
2ef5a80267,other, 
5a9fa80297,email,Электроника
3fbf450475,other, 
918bac6ccc,email, 
c59d115fb1,other,не определена
17b5b6fded,context, 
dd0f967634,other, 
e309ac8ca1,other, 
3fb1d98793,other, 
b65c9ae269,context,Электроника
596ba91681,context, 
8cb67eeb30,other,Электроника
eb24aec184,context, 
de91d64165,other, 
ec1081a96a,other, 
31997e97fc,context, 
62693f44f1,other, 
3a298d69fe,other, 
3ed3d9373a,context, 
6d3206eae3,other, 
ffc9d84e2e,other, 
294236d10d,other, 
d10d5f8a9d,context, 
afe41e861f,context,Досуг
10fbfd01ef,other, 
360da52ec9,other, 
5df75e15cf,other, 
3c5832f3e7,email, 
717f60b197,other, 
0617bc61d5,other, 
e990791d68,other, 
fc298e0aab,other, 
9248593d41,email, 
66476c0f54,other, 
968a30f95c,other, 
3b9e91eed4,other, 
f3822ad64b,other, 
86cf9dd810,other, 
fa7b635c07,other, 
00364e9cf9,email, 
8d1d5d05a3,other, 
de29372ef7,other, 
e19cd2da28,other, 
8325ae5f2a,other, 
017c1d92c0,other, 
18703efe62,other, 
f23e985aec,other, 
0b24031c87,other,Бытовая техника
65f1410ff4,other, 
f169533053,context, 
32f958f554,context, 
e409f2c825,email, 
3a95cbbe92,other, 
5a603e6da2,context, 
f45d437e6b,other, 
f31461856c,other, 
df734deb25,context, 
d27354583b,context, 
b5bcdc3d57,context, 
4b316a27a4,None, 
00a5b58b3a,context, 
64fdf61ae5,other, 
a4da13c23f,other, 
c33f42e0d1,other, 
89d736e6e5,other, 
a8cd7cc58d,other, 
c59bc16b56,other, 
0d2111a419,other, 
d2d8807a0c,context, 
addf332962,other, 
30b03b3487,other, 
a2541d36b1,other, 
509212d6e6,other, 
983b9f32ea,other, 
c4abdb7f3c,other,Электроника
a4bba5d496,context, 
0855736f2f,other, 
2fd71da658,other, 
abe99283d7,context, 
938afc2deb,other, 
411ebc3314,context, 
197de4c585,other, 
8390f560ff,context, 
02f3b889fb,other, 
9eb71bef92,other, 
b53dab5f07,other, 
4c08d60e0e,other,Электроника
e1dae13bea,other, 
a0522e5beb,context, 
54fcd8854f,other,не определена
140b27938f,other, 
3fd271ff6e,other, 
00dd33ed6d,context, 
9418e0d04e,other, 
4c0c8b83c1,context, 
162fa79cb8,context, 
b5e5c99508,other, 
c49cb417a6,other, 
d3d893b174,other, 
982287f1a2,context, 
176784b196,email, 
6afcb4ae3a,other, 
f679b12f0a,other, 
1aa17b9f14,other, 
6b29ddd472,other, 
0470ce688a,context, 
5abb70c1b4,email, 
923b44bf57,other, 
9b1c030147,other, 
ab911ab6fc,other, 
00e5d42816,other, 
da9cb37b3b,context, 
bcd5eef135,context, 
13a8c72744,other, 
c0556b7881,other, 
dc6a615f26,context, 
cdfce040e6,context, 
dc0da7ae8d,other, 
198692be89,context, 
6711b0fe57,context, 
a89156e79e,context, 
f954cce671,other, 
2b3c49f952,other, 
4991a0852d,other, 
05c2dc0ea9,context, 
2dfc645356,context, 
38cc576c49,email, 
0833e3b0bb,other, 
cfbe88297a,other, 
0655345bd1,context,Электроника
839dd5a746,context, 
16a9c7048f,other, 
71be2dfb96,context, 
9513c9e2c8,other, 
7b20e1dd08,other, 
0645608c27,context, 
e6688cde75,other, 
71b59308df,other, 
6300d47113,other, 
dcd5bcf0a9,context, 
fe8dc9e3c2,other, 
4d1166169e,other, 
03d3ed4cb5,context,Продукты
5de034a9fe,context, 
761ed2f8c2,other, 
ebbde79d53,other, 
dc12e671b6,other, 
a9ee257885,context, 
5f47a158b2,other, 
c75af3b22b,other, 
f253767a5d,email, 
2949257e2f,email, 
db04d827fc,context, 
5dcf882b9b,other,Электроника
1533f114a8,context, 
4b3c538545,context, 
cf00e53cd6,other, 
09b878b52e,other,Электроника
4bbe3c7603,context, 
813f617bdd,other, 
6861730908,other, 
4c0e050fb2,other, 
998f766b6b,other,Электроника
08c37f0c09,other, 
d3f0cc9a0e,context, 
65bba5762e,other, 
9e7510342a,context, 
ae95b29c85,other, 
ff090f5f87,other, 
7fcec8ebb3,other,Электроника
14c06573bf,context, 
29d626eac9,other, 
0ae1cb0937,context, 
fdf86c5385,other, 
bbdf0fbee9,other,Электроника
4241e2e905,other, 
cd00c3360e,other, 
41b801b30b,other, 
34f2a33222,other, 
fca9d7512f,other, 
3b7e881e33,context, 
c922188745,other, 
f417dbd57f,context, 
b21fb07c15,other, 
04c29ed962,context, 
7ca952dc4a,other, 
fe4cd5e8a2,other, 
257e0b8eec,other, 
ea8ab4ae9f,context, 
c673de655f,other, 
fd86fb559f,other, 
f265bc2ece,other, 
632e37e29a,other, 
8734e58c23,other, 
3826a34ddf,context,Электроника
9e29fa8564,other,Бытовая техника
41e4d79256,other, 
ae538aa72c,other, 
fcdc97b330,context, 
e51a1c2a5c,other, 
2bd02cf25c,other, 
452286d9fd,other, 
0312e40493,other, 
db3d101b8a,other, 
8b49d5441c,context, 
d58d4fe4bd,email, 
abcb15b6aa,other, 
d46e93b7f5,other,Продукты
0c96add766,context, 
f92824ffab,other, 
59bf91f49c,context, 
f4c9aa7eb4,other, 
a27aed88e8,other, 
b0fb77f394,other, 
7223eac97e,other, 
f9f8ef7233,other, 
3eac7579f6,other, 
e5e5f75ffe,context, 
107e85c9b9,other, 
f976e8d6f4,other, 
f9ef1fcd45,other, 
051bf1559b,other, 
1bf4402188,context, 
bd6b8e4476,context, 
8255a17fe3,context, 
4da140ce55,context, 
6539fdd78d,other, 
cddff083ce,other, 
20d173ad78,context, 
683f47b9a4,other, 
fd6b66a220,other, 
bd7781e899,other,Бытовая техника
fc2b578891,other, 
c627323139,other, 
f50ebc3aa6,other, 
b1d9bc385a,other, 
839b024811,other, 
d9b2eb62f4,other, 
f713584c3a,other, 
2eaa0d800a,other, 
aff8cd3e57,other, 
702bf78ce6,other, 
ae3db6adff,other, 
ebd52bcb62,email, 
ca346d0f9d,other, 
9aa1a759aa,other, 
a1b372cc0e,other, 
08cae9f07c,other,Досуг
ed099c00ea,context, 
3f5d6f7090,context, 
0177624e65,context, 
901c1d45c1,other, 
02a1434dd2,context, 
46c55e12b2,other, 
d8597af1e0,other,Бытовая техника
9dc6d580af,email,не определена
20cf9e984b,other, 
65155af7e9,other, 
96b4eec984,context, 
9d6a479201,context, 
7306b78fc5,other, 
85cd194974,other, 
72fe4c9966,other, 
17841a89fa,other, 
b57f54d7f4,other, 
00c384321f,other, 
1764b514b8,other, 
8625b63a56,other, 
27cf4724a4,context, 
a1957ac449,context, 
8d31dd766b,context, 
57c928c525,context, 
65dc518930,other,Строительство и ремонт
763d98366d,other, 
2475cd1a6e,context, 
23a32c7595,context, 
9a7d335ea7,context, 
b9e7ab0406,other, 
c647e2530e,context, 
5be283a02e,context, 
7721ce3389,other, 
95579cf940,other, 
478e3ccd0c,other, 
3d49839a72,other,Электроника
de55c92c42,context,Досуг
4d76c330be,other, 
d4076bf064,context, 
9ff9523565,context,Электроника
627f519647,context,Электроника
922234b836,context, 
a0ac4d23f9,other, 
814c8ae2fd,other, 
381a99272e,other, 
58c16e4354,other, 
3e9604876c,other, 
5593bcd2b1,context, 
bf21a1b28e,context, 
42d5466fbd,other, 
a8f596c264,other, 
2c60051262,email, 
620febc8dd,other,Продукты
142073716b,context, 
634e59c988,other, 
16c4e30814,other, 
cb67c041ca,other, 
e7e8547ad6,other, 
b873bdc947,other, 
939f2641f4,other,Электроника
627af15765,other, 
671c0ee3b7,context, 
718e04a7e3,other, 
859e0a4ecc,other, 
28864958a5,other, 
ec8476e3e1,email, 
7e13ba9047,other, 
1c2040c7e3,other, 
2e2afd98de,context, 
7d4aaebd68,context, 
88fe263469,other, 
9e55a2a92f,context, 
c621e130d4,other, 
bdc1710252,other, 
01202fa761,context, 
3202957dc4,context,Электроника
db01ad479c,other, 
086ba4dc79,other, 
8efaea3b71,other, 
b95824e0fd,other, 
01295a73c3,other, 
83045ec1a7,context,Досуг
d14f47f897,other, 
c86d44a864,other, 
cb40a3485f,other, 
7416076f7a,email, 
304267a39d,context, 
86e6cd3114,context, 
31456a7e60,other, 
0373689901,other, 
119e071342,other, 
695745ece8,context,Строительство и ремонт
3224ca5611,context, 
808fd4a128,other, 
13efc0b061,other, 
54ed9a986e,other, 
bb7f4ed4d2,other, 
09b458f2d2,other, 
3866e05b5a,context, 
02e3449a94,context, 
c25f34b4db,context, 
8d10bf951b,other, 
f635a7b984,context, 
e9fa7def28,other, 
4bf453e4b3,context, 
d06fdb8fd7,context, 
d675af3fc2,other, 
5c669df98a,other, 
c91fcb8ad3,other, 
539ba0d819,other, 
22e51069e2,other, 
828a7b7c10,other, 
14a38fae86,other, 
e48c55d433,other,Досуг
4e630b833a,other, 
a140bf52e5,other, 
2796d44898,other, 
75f081eada,other, 
11551a5c48,other, 
65d57ca558,other, 
91ce8a44f5,other, 
b20141db08,other, 
a30cad8911,other, 
7b5f09371e,context, 
00b7ca2fbb,other, 
1405dbe47b,other, 
eb06b23030,context, 
9573586393,other, 
31c79a9d55,context, 
9eef3e90ac,other,Досуг
75c750abfc,context, 
7c8b852a8a,other, 
367c91fa2a,context, 
ecf115ea8b,other, 
3927b72ed4,other, 
f972854af7,other, 
bdb080f947,other, 
b20a767572,other,Бытовая техника
673b745100,other, 
c38f7fb322,other, 
f9e5c5ec44,other, 
321c89f93b,context, 
cc4930a527,other, 
af76ddfe76,context, 
197118df1e,other, 
ad37c30f94,other, 
25233ea050,context, 
5669feb8c0,other, 
111a9cb396,other, 
a1734ebb4e,other, 
2e47a62dbc,other, 
862c270bd0,context, 
ff1a705062,context, 
544ea8a6cd,other, 
080b40bc69,other, 
72969808b4,other, 
987347d62f,other, 
e245eb101f,other, 
befe9d7909,context, 
ef13882403,other, 
702b8e2288,context, 
e0c542774b,context, 
7ca5251b66,other, 
998ce83ff4,other, 
97cf9d22a3,context, 
ee0e24fe0f,other,Продукты
a7207fa998,other, 
8afba8801f,context, 
6ab45063a4,other, 
bb7296437e,other, 
81653efe73,other, 
b6fd23e512,other,Электроника
d6fdc05267,context, 
d50db530a4,email, 
442f19d6c7,other,Бытовая техника
6731cf8018,other,Строительство и ремонт
b460bda59b,other, 
c8c0de29c3,context,Электроника
3e5ce4e6f8,undef, 
7b18d58332,context, 
4b9ca89dbd,context, 
3dff422105,context,Продукты
6f4c541b31,other, 
fe99de173c,context, 
00c6848db4,other, 
87151f5adf,other, 
6bb511e6cc,other, 
1c1ec3dba5,other, 
d4c24d2a1e,context, 
ea56c9b269,other, 
c9a17f2d8a,email, 
a4f6faf87e,other, 
8c834447ad,other, 
ff35ac2de4,None, 
6e23a4fe36,other, 
21d92e84a4,email, 
f44ffc8b8a,other, 
11fe6988ab,context, 
82142e334b,other, 
7c11c97bb9,other, 
e2c23ae713,other, 
66c6178cdb,other, 
5835ff5366,other, 
2ceba44940,other, 
b98cb6e62b,context, 
84dfe6f350,other, 
0484eeaed8,context, 
6c97d4d85f,other,Электроника
a61b1a89bf,other, 
50baf92691,other, 
